product_id,product_name,category,brand,store_id,store_name,store_location,base_price,discount_rate,promotion_type,day_of_year,month,day_of_week,season,is_holiday,avg_units_sold_30d,avg_customers_30d,profit_margin,profit_class
P101051,Nike Grocery Item,Grocery,Nike,S008,Amazon Store 8,US-West,8.69,0.0,No Promotion,315,11,Wed,Fall,0,12,15,0.417,high
P100166,AmazonBasics Grocery Item,Grocery,AmazonBasics,S038,Amazon Store 38,EU,19.87,0.11,Seasonal,20,1,Sun,Winter,0,16,35,0.103,low
P100348,Nike Fashion Item,Fashion,Nike,S024,Amazon Store 24,EU,68.22,0.18,Seasonal,164,6,Sat,Spring,0,25,32,0.385,high
P100882,Samsung Fashion Item,Fashion,Samsung,S006,Amazon Store 6,US-East,48.07,0.58,Clearance,97,4,Fri,Spring,0,36,44,-0.467,loss
P101082,Samsung Home Item,Home,Samsung,S045,Amazon Store 45,UK,407.97,0.13,Holiday,143,5,Sun,Spring,0,80,117,0.241,medium
P100455,Samsung Home Item,Home,Samsung,S048,Amazon Store 48,EU,218.13,0.0,No Promotion,62,3,Sun,Winter,0,3,6,0.394,high
P100237,Adidas Beauty Item,Beauty,Adidas,S047,Amazon Store 47,Canada,92.68,0.13,Seasonal,242,9,Tue,Summer,0,41,93,0.099,low
P100027,Apple Electronics Item,Electronics,Apple,S022,Amazon Store 22,UK,1437.84,0.13,Seasonal,238,8,Sun,Summer,0,17,36,0.28,medium
P100657,Apple Sports Item,Sports,Apple,S028,Amazon Store 28,Canada,321.9,0.32,Clearance,131,5,Fri,Spring,0,30,62,0.157,medium
P100008,Dell Fashion Item,Fashion,Dell,S030,Amazon Store 30,US-East,252.78,0.0,No Promotion,93,4,Mon,Spring,0,24,39,0.332,high
P100500,Sony Electronics Item,Electronics,Sony,S035,Amazon Store 35,US-West,894.16,0.0,No Promotion,91,4,Thu,Spring,0,37,49,0.405,high
P100881,Dell Fashion Item,Fashion,Dell,S027,Amazon Store 27,UK,207.41,0.0,No Promotion,133,5,Thu,Spring,0,13,30,0.392,high
P100550,Adidas Electronics Item,Electronics,Adidas,S007,Amazon Store 7,US-East,1292.87,0.29,Flash Sale,123,5,Mon,Spring,1,9,13,-0.053,loss
P100330,AmazonBasics Grocery Item,Grocery,AmazonBasics,S033,Amazon Store 33,UK,8.14,0.0,No Promotion,342,12,Tue,Fall,0,11,15,0.21,medium
P100180,Adidas Electronics Item,Electronics,Adidas,S038,Amazon Store 38,EU,630.5,0.08,Seasonal,118,4,Thu,Spring,0,13,23,0.351,high
P100901,L'Oreal Sports Item,Sports,L'Oreal,S021,Amazon Store 21,UK,211.96,0.0,No Promotion,198,7,Fri,Summer,0,19,25,0.234,medium
P101144,Samsung Electronics Item,Electronics,Samsung,S028,Amazon Store 28,Canada,1253.98,0.13,Holiday,282,10,Mon,Fall,1,33,71,0.325,high
P100372,Sony Electronics Item,Electronics,Sony,S023,Amazon Store 23,Canada,1214.0,0.23,Flash Sale,1,1,Thu,Winter,0,31,44,0.138,low
P100174,HP Fashion Item,Fashion,HP,S023,Amazon Store 23,Canada,203.97,0.0,No Promotion,211,8,Fri,Summer,0,38,68,0.362,high
P100046,Samsung Home Item,Home,Samsung,S022,Amazon Store 22,UK,70.73,0.0,No Promotion,263,9,Mon,Summer,0,26,41,0.221,medium
P100351,HP Beauty Item,Beauty,HP,S012,Amazon Store 12,Canada,153.92,0.05,Seasonal,332,12,Mon,Fall,0,25,48,0.222,medium
P101077,L'Oreal Electronics Item,Electronics,L'Oreal,S029,Amazon Store 29,US-East,1222.75,0.0,No Promotion,212,8,Mon,Summer,0,19,29,0.332,high
P100055,Adidas Sports Item,Sports,Adidas,S004,Amazon Store 4,EU,38.34,0.0,No Promotion,87,3,Tue,Spring,0,29,41,0.363,high
P100905,Sony Sports Item,Sports,Sony,S017,Amazon Store 17,US-East,66.62,0.0,No Promotion,153,6,Mon,Spring,0,14,21,0.243,medium
P100302,Dell Fashion Item,Fashion,Dell,S040,Amazon Store 40,EU,240.63,0.29,Holiday,350,12,Sun,Fall,0,53,130,0.165,medium
P100882,Samsung Fashion Item,Fashion,Samsung,S005,Amazon Store 5,UK,48.07,0.0,No Promotion,187,7,Sat,Summer,0,28,43,0.231,medium
P100171,Samsung Beauty Item,Beauty,Samsung,S038,Amazon Store 38,EU,158.28,0.0,No Promotion,61,3,Wed,Winter,0,44,61,0.444,high
P100783,Nike Fashion Item,Fashion,Nike,S020,Amazon Store 20,Canada,241.12,0.0,No Promotion,285,10,Wed,Fall,0,40,96,0.235,medium
P100612,AmazonBasics Home Item,Home,AmazonBasics,S006,Amazon Store 6,US-East,274.4,0.16,Seasonal,95,4,Mon,Spring,0,33,79,0.265,medium
P100981,L'Oreal Home Item,Home,L'Oreal,S011,Amazon Store 11,US-West,451.74,0.0,No Promotion,274,10,Thu,Fall,0,10,16,0.283,medium
P100405,HP Beauty Item,Beauty,HP,S017,Amazon Store 17,US-East,177.17,0.0,No Promotion,41,2,Sun,Winter,0,10,18,0.428,high
P100417,Apple Home Item,Home,Apple,S025,Amazon Store 25,US-East,297.08,0.0,No Promotion,147,5,Sun,Spring,1,36,60,0.303,high
P101115,Adidas Home Item,Home,Adidas,S037,Amazon Store 37,EU,91.13,0.0,No Promotion,246,9,Wed,Summer,0,14,18,0.304,high
P100044,Samsung Sports Item,Sports,Samsung,S002,Amazon Store 2,US-East,193.98,0.21,Holiday,132,5,Fri,Spring,0,31,75,0.358,high
P100147,Nike Sports Item,Sports,Nike,S047,Amazon Store 47,Canada,354.93,0.0,No Promotion,297,10,Fri,Fall,0,18,30,0.408,high
P101158,Nike Electronics Item,Electronics,Nike,S015,Amazon Store 15,US-West,918.41,0.0,No Promotion,123,5,Thu,Spring,0,56,131,0.424,high
P100975,Samsung Fashion Item,Fashion,Samsung,S032,Amazon Store 32,US-West,170.88,0.31,Flash Sale,143,5,Fri,Spring,1,9,13,0.06,low
P101000,L'Oreal Grocery Item,Grocery,L'Oreal,S027,Amazon Store 27,UK,34.19,0.0,No Promotion,182,7,Sat,Summer,0,29,55,0.448,high
P100272,Nike Home Item,Home,Nike,S047,Amazon Store 47,Canada,61.48,0.15,Holiday,192,7,Thu,Summer,0,8,12,0.335,high
P100694,HP Beauty Item,Beauty,HP,S046,Amazon Store 46,EU,196.22,0.3,Holiday,207,7,Fri,Summer,0,15,25,0.139,low
P100218,Samsung Home Item,Home,Samsung,S017,Amazon Store 17,US-East,378.67,0.5,Clearance,231,8,Mon,Summer,0,35,77,-0.044,loss
P100118,HP Electronics Item,Electronics,HP,S031,Amazon Store 31,EU,534.48,0.18,Holiday,22,1,Sun,Winter,1,8,13,0.384,high
P101037,Adidas Home Item,Home,Adidas,S044,Amazon Store 44,Canada,85.76,0.0,No Promotion,80,3,Fri,Spring,0,50,122,0.309,high
P101039,L'Oreal Beauty Item,Beauty,L'Oreal,S035,Amazon Store 35,US-West,110.17,0.0,No Promotion,130,5,Sun,Spring,1,15,37,0.269,medium
P101100,L'Oreal Grocery Item,Grocery,L'Oreal,S000,Amazon Store 0,Canada,12.47,0.56,Clearance,292,10,Mon,Fall,0,10,14,-0.499,loss
P100728,LG Beauty Item,Beauty,LG,S015,Amazon Store 15,US-West,123.83,0.39,Flash Sale,276,10,Fri,Fall,1,32,73,-0.133,loss
P100019,Dell Beauty Item,Beauty,Dell,S017,Amazon Store 17,US-East,34.17,0.38,Flash Sale,323,11,Fri,Fall,0,16,39,-0.286,loss
P100183,Dell Grocery Item,Grocery,Dell,S005,Amazon Store 5,UK,21.38,0.0,No Promotion,55,2,Fri,Winter,1,31,38,0.291,medium
P100689,Sony Fashion Item,Fashion,Sony,S016,Amazon Store 16,EU,187.96,0.08,Seasonal,66,3,Mon,Winter,0,17,40,0.416,high
P100215,Dell Fashion Item,Fashion,Dell,S008,Amazon Store 8,US-West,65.8,0.0,No Promotion,227,8,Fri,Summer,0,19,32,0.326,high
P100011,Apple Fashion Item,Fashion,Apple,S022,Amazon Store 22,UK,33.42,0.0,No Promotion,26,1,Fri,Winter,0,10,16,0.417,high
P100651,HP Home Item,Home,HP,S012,Amazon Store 12,Canada,474.39,0.06,Seasonal,253,9,Sun,Summer,0,39,54,0.164,medium
P100711,Samsung Sports Item,Sports,Samsung,S003,Amazon Store 3,US-East,399.89,0.0,No Promotion,197,7,Sat,Summer,1,28,38,0.478,high
P101100,L'Oreal Grocery Item,Grocery,L'Oreal,S049,Amazon Store 49,US-East,12.47,0.06,Seasonal,130,5,Tue,Spring,0,65,88,0.468,high
P100975,Samsung Fashion Item,Fashion,Samsung,S000,Amazon Store 0,Canada,170.88,0.0,No Promotion,243,9,Mon,Summer,0,26,61,0.309,high
P100699,Sony Sports Item,Sports,Sony,S008,Amazon Store 8,US-West,339.46,0.52,Clearance,312,11,Sat,Fall,0,30,58,-0.5,loss
P100705,Dell Sports Item,Sports,Dell,S000,Amazon Store 0,Canada,279.02,0.29,Holiday,212,8,Wed,Summer,0,30,43,-0.013,loss
P100636,L'Oreal Beauty Item,Beauty,L'Oreal,S043,Amazon Store 43,US-West,95.52,0.34,Flash Sale,190,7,Sun,Summer,0,9,15,-0.144,loss
P100309,Samsung Grocery Item,Grocery,Samsung,S016,Amazon Store 16,EU,27.24,0.0,No Promotion,290,10,Thu,Fall,0,16,21,0.412,high
P100583,Samsung Sports Item,Sports,Samsung,S019,Amazon Store 19,US-East,348.58,0.38,Flash Sale,226,8,Sun,Summer,0,44,69,-0.103,loss
P100126,LG Grocery Item,Grocery,LG,S010,Amazon Store 10,US-East,38.67,0.4,Clearance,246,9,Tue,Summer,0,7,14,0.056,low
P100218,Samsung Home Item,Home,Samsung,S023,Amazon Store 23,Canada,378.67,0.0,No Promotion,56,2,Sat,Winter,0,8,10,0.432,high
P100480,Sony Home Item,Home,Sony,S000,Amazon Store 0,Canada,292.24,0.1,Seasonal,55,2,Sat,Winter,0,21,42,0.405,high
P100097,L'Oreal Sports Item,Sports,L'Oreal,S009,Amazon Store 9,EU,231.28,0.0,No Promotion,276,10,Fri,Fall,0,15,22,0.391,high
P101040,Samsung Fashion Item,Fashion,Samsung,S041,Amazon Store 41,US-West,126.68,0.17,Seasonal,306,11,Wed,Fall,0,4,7,0.355,high
P101137,Sony Electronics Item,Electronics,Sony,S040,Amazon Store 40,EU,126.59,0.0,No Promotion,340,12,Wed,Fall,0,16,39,0.472,high
P100083,Apple Grocery Item,Grocery,Apple,S048,Amazon Store 48,EU,14.24,0.0,No Promotion,153,6,Fri,Spring,0,15,19,0.226,medium
P100233,Adidas Fashion Item,Fashion,Adidas,S013,Amazon Store 13,US-East,79.28,0.0,No Promotion,53,2,Sat,Winter,0,22,49,0.286,medium
P100035,HP Grocery Item,Grocery,HP,S038,Amazon Store 38,EU,37.35,0.0,No Promotion,111,4,Sun,Spring,0,5,8,0.479,high
P100021,Adidas Electronics Item,Electronics,Adidas,S027,Amazon Store 27,UK,425.74,0.39,Clearance,204,7,Sat,Summer,1,11,19,-0.129,loss
P101063,LG Beauty Item,Beauty,LG,S018,Amazon Store 18,Canada,172.3,0.23,Flash Sale,112,4,Fri,Spring,0,23,50,-0.028,loss
P100066,AmazonBasics Home Item,Home,AmazonBasics,S022,Amazon Store 22,UK,418.66,0.37,Flash Sale,325,11,Tue,Fall,0,35,56,-0.191,loss
P101127,Samsung Sports Item,Sports,Samsung,S032,Amazon Store 32,US-West,342.19,0.05,Seasonal,258,9,Mon,Summer,0,22,26,0.35,high
P100713,Nike Fashion Item,Fashion,Nike,S040,Amazon Store 40,EU,247.78,0.3,Flash Sale,16,1,Tue,Winter,1,16,30,0.015,low
P100638,Samsung Home Item,Home,Samsung,S047,Amazon Store 47,Canada,384.49,0.0,No Promotion,350,12,Mon,Fall,0,8,11,0.257,medium
P100460,Apple Electronics Item,Electronics,Apple,S049,Amazon Store 49,US-East,118.59,0.05,Seasonal,166,6,Wed,Spring,0,11,14,0.259,medium
P100489,LG Electronics Item,Electronics,LG,S010,Amazon Store 10,US-East,1325.71,0.0,No Promotion,301,11,Thu,Fall,0,58,138,0.214,medium
P100474,L'Oreal Sports Item,Sports,L'Oreal,S016,Amazon Store 16,EU,193.69,0.0,No Promotion,280,10,Fri,Fall,0,35,49,0.275,medium
P100098,L'Oreal Electronics Item,Electronics,L'Oreal,S014,Amazon Store 14,US-East,631.89,0.0,No Promotion,158,6,Tue,Spring,0,15,29,0.324,high
P100007,AmazonBasics Fashion Item,Fashion,AmazonBasics,S001,Amazon Store 1,US-East,107.2,0.12,Seasonal,249,9,Wed,Summer,1,28,39,0.167,medium
P100934,Sony Fashion Item,Fashion,Sony,S020,Amazon Store 20,Canada,237.87,0.14,Holiday,181,7,Tue,Summer,0,93,197,0.318,high
P100031,Nike Home Item,Home,Nike,S043,Amazon Store 43,US-West,472.56,0.51,Clearance,191,7,Sat,Summer,0,46,69,-0.222,loss
P100292,Dell Beauty Item,Beauty,Dell,S017,Amazon Store 17,US-East,14.19,0.09,Seasonal,139,5,Mon,Spring,0,16,37,0.406,high
P100009,HP Sports Item,Sports,HP,S027,Amazon Store 27,UK,260.99,0.0,No Promotion,78,3,Fri,Winter,1,19,42,0.299,medium
P101129,HP Fashion Item,Fashion,HP,S000,Amazon Store 0,Canada,232.49,0.0,No Promotion,336,12,Sat,Fall,0,6,14,0.218,medium
P101109,Dell Grocery Item,Grocery,Dell,S033,Amazon Store 33,UK,39.03,0.06,Seasonal,50,2,Mon,Winter,0,26,45,0.156,medium
P100978,Apple Home Item,Home,Apple,S031,Amazon Store 31,EU,159.75,0.0,No Promotion,85,3,Sat,Spring,0,24,55,0.233,medium
P101167,L'Oreal Sports Item,Sports,L'Oreal,S049,Amazon Store 49,US-East,44.46,0.0,No Promotion,183,7,Mon,Summer,0,14,26,0.473,high
P100844,HP Fashion Item,Fashion,HP,S032,Amazon Store 32,US-West,147.0,0.07,Seasonal,183,7,Mon,Summer,0,26,32,0.311,high
P100393,Dell Sports Item,Sports,Dell,S010,Amazon Store 10,US-East,390.05,0.55,Clearance,4,1,Sat,Winter,1,23,29,-0.5,loss
P100897,L'Oreal Home Item,Home,L'Oreal,S047,Amazon Store 47,Canada,248.2,0.0,No Promotion,317,11,Wed,Fall,0,36,43,0.469,high
P100527,Sony Beauty Item,Beauty,Sony,S025,Amazon Store 25,US-East,159.48,0.19,Seasonal,111,4,Fri,Spring,1,25,53,0.289,medium
P101122,Samsung Electronics Item,Electronics,Samsung,S027,Amazon Store 27,UK,543.4,0.0,No Promotion,334,12,Thu,Fall,0,15,35,0.238,medium
P100519,AmazonBasics Home Item,Home,AmazonBasics,S042,Amazon Store 42,US-East,101.88,0.39,Flash Sale,339,12,Tue,Fall,0,14,34,-0.093,loss
P100299,Dell Fashion Item,Fashion,Dell,S001,Amazon Store 1,US-East,79.81,0.11,Seasonal,251,9,Sun,Summer,0,10,20,0.297,medium
P100895,Nike Home Item,Home,Nike,S039,Amazon Store 39,UK,473.11,0.1,Seasonal,133,5,Mon,Spring,0,21,35,0.12,low
P100589,Samsung Electronics Item,Electronics,Samsung,S028,Amazon Store 28,Canada,444.51,0.18,Seasonal,100,4,Fri,Spring,0,27,42,0.298,medium
P100182,Sony Fashion Item,Fashion,Sony,S016,Amazon Store 16,EU,264.16,0.33,Flash Sale,172,6,Tue,Summer,0,8,13,0.037,low
P100134,Samsung Electronics Item,Electronics,Samsung,S009,Amazon Store 9,EU,230.42,0.0,No Promotion,287,10,Fri,Fall,0,46,82,0.433,high
P101032,Apple Fashion Item,Fashion,Apple,S037,Amazon Store 37,EU,174.85,0.0,No Promotion,119,4,Sat,Spring,0,8,18,0.453,high
P100462,AmazonBasics Sports Item,Sports,AmazonBasics,S043,Amazon Store 43,US-West,72.8,0.25,Flash Sale,350,12,Tue,Fall,0,33,81,-0.048,loss
P100200,Dell Electronics Item,Electronics,Dell,S020,Amazon Store 20,Canada,1251.69,0.0,No Promotion,175,6,Fri,Summer,1,18,36,0.413,high
P100835,Nike Grocery Item,Grocery,Nike,S019,Amazon Store 19,US-East,30.87,0.36,Flash Sale,30,1,Thu,Winter,0,20,38,0.206,medium
P100359,Apple Beauty Item,Beauty,Apple,S023,Amazon Store 23,Canada,115.99,0.0,No Promotion,55,2,Sun,Winter,0,11,13,0.256,medium
P100585,LG Electronics Item,Electronics,LG,S005,Amazon Store 5,UK,1098.95,0.17,Holiday,361,13,Fri,Fall,0,70,169,0.313,high
P100019,Dell Beauty Item,Beauty,Dell,S004,Amazon Store 4,EU,34.17,0.0,No Promotion,196,7,Sun,Summer,0,16,24,0.469,high
P100508,Adidas Beauty Item,Beauty,Adidas,S010,Amazon Store 10,US-East,175.02,0.45,Clearance,41,2,Fri,Winter,1,36,86,0.012,low
P100145,Samsung Electronics Item,Electronics,Samsung,S042,Amazon Store 42,US-East,474.62,0.0,No Promotion,173,6,Sun,Summer,0,13,22,0.439,high
P100344,Apple Beauty Item,Beauty,Apple,S009,Amazon Store 9,EU,85.5,0.0,No Promotion,330,11,Mon,Fall,0,62,118,0.434,high
P100113,Apple Sports Item,Sports,Apple,S029,Amazon Store 29,US-East,391.9,0.14,Holiday,219,8,Sun,Summer,0,23,52,0.133,low
P100307,Apple Home Item,Home,Apple,S044,Amazon Store 44,Canada,225.74,0.0,No Promotion,208,7,Sun,Summer,0,50,88,0.351,high
P100299,Dell Fashion Item,Fashion,Dell,S046,Amazon Store 46,EU,79.81,0.0,No Promotion,158,6,Mon,Spring,0,10,15,0.477,high
P100657,Apple Sports Item,Sports,Apple,S024,Amazon Store 24,EU,321.9,0.0,No Promotion,333,12,Mon,Fall,0,9,12,0.258,medium
P101029,Adidas Home Item,Home,Adidas,S020,Amazon Store 20,Canada,282.49,0.0,No Promotion,228,8,Sat,Summer,0,12,16,0.332,high
P100703,Adidas Sports Item,Sports,Adidas,S043,Amazon Store 43,US-West,91.44,0.0,No Promotion,85,3,Sun,Spring,1,32,62,0.237,medium
P100904,HP Home Item,Home,HP,S027,Amazon Store 27,UK,248.46,0.14,Seasonal,173,6,Fri,Summer,0,11,19,0.129,low
P100474,L'Oreal Sports Item,Sports,L'Oreal,S000,Amazon Store 0,Canada,193.69,0.0,No Promotion,245,9,Thu,Summer,0,12,26,0.3,high
P100446,Nike Home Item,Home,Nike,S033,Amazon Store 33,UK,332.37,0.0,No Promotion,360,12,Tue,Fall,0,30,63,0.369,high
P100709,Adidas Fashion Item,Fashion,Adidas,S000,Amazon Store 0,Canada,62.09,0.0,No Promotion,173,6,Mon,Summer,0,17,27,0.235,medium
P100762,Nike Fashion Item,Fashion,Nike,S012,Amazon Store 12,Canada,15.9,0.0,No Promotion,335,12,Wed,Fall,1,32,59,0.415,high
P101189,Nike Fashion Item,Fashion,Nike,S006,Amazon Store 6,US-East,229.84,0.34,Flash Sale,212,8,Fri,Summer,0,13,22,-0.017,loss
P100528,AmazonBasics Electronics Item,Electronics,AmazonBasics,S025,Amazon Store 25,US-East,1458.49,0.13,Holiday,84,3,Thu,Spring,0,30,52,0.303,high
P100836,Nike Fashion Item,Fashion,Nike,S010,Amazon Store 10,US-East,68.54,0.41,Clearance,173,6,Thu,Summer,0,15,21,-0.222,loss
P100358,AmazonBasics Fashion Item,Fashion,AmazonBasics,S011,Amazon Store 11,US-West,142.57,0.21,Holiday,183,7,Mon,Summer,0,54,89,0.14,low
P101002,AmazonBasics Grocery Item,Grocery,AmazonBasics,S047,Amazon Store 47,Canada,12.5,0.2,Seasonal,133,5,Sat,Spring,0,26,44,0.001,low
P100063,Nike Grocery Item,Grocery,Nike,S012,Amazon Store 12,Canada,15.48,0.0,No Promotion,288,10,Mon,Fall,1,11,24,0.43,high
P100276,HP Electronics Item,Electronics,HP,S031,Amazon Store 31,EU,261.74,0.24,Flash Sale,262,9,Sat,Summer,0,22,50,0.077,low
P100216,Nike Electronics Item,Electronics,Nike,S040,Amazon Store 40,EU,1053.99,0.0,No Promotion,350,12,Wed,Fall,0,19,23,0.221,medium
P100395,AmazonBasics Home Item,Home,AmazonBasics,S013,Amazon Store 13,US-East,162.32,0.12,Seasonal,282,10,Wed,Fall,0,23,34,0.402,high
P100923,Dell Electronics Item,Electronics,Dell,S033,Amazon Store 33,UK,258.53,0.38,Clearance,293,10,Mon,Fall,0,15,20,-0.196,loss
P100350,LG Electronics Item,Electronics,LG,S012,Amazon Store 12,Canada,586.47,0.52,Clearance,269,9,Tue,Fall,0,31,47,-0.106,loss
P100001,Sony Sports Item,Sports,Sony,S041,Amazon Store 41,US-West,181.97,0.0,No Promotion,349,12,Sun,Fall,0,15,36,0.296,medium
P101124,Apple Electronics Item,Electronics,Apple,S007,Amazon Store 7,US-East,284.22,0.0,No Promotion,197,7,Mon,Summer,0,53,68,0.246,medium
P100234,Samsung Electronics Item,Electronics,Samsung,S029,Amazon Store 29,US-East,615.22,0.37,Flash Sale,25,1,Mon,Winter,0,61,99,-0.012,loss
P101163,Samsung Sports Item,Sports,Samsung,S017,Amazon Store 17,US-East,101.34,0.0,No Promotion,141,5,Thu,Spring,0,20,37,0.489,high
P100248,AmazonBasics Fashion Item,Fashion,AmazonBasics,S026,Amazon Store 26,US-East,52.43,0.24,Holiday,223,8,Mon,Summer,0,37,90,0.232,medium
P100599,LG Fashion Item,Fashion,LG,S048,Amazon Store 48,EU,228.71,0.0,No Promotion,20,1,Mon,Winter,0,32,76,0.481,high
P100069,AmazonBasics Grocery Item,Grocery,AmazonBasics,S042,Amazon Store 42,US-East,5.14,0.32,Flash Sale,247,9,Mon,Summer,0,6,13,0.229,medium
P101119,HP Grocery Item,Grocery,HP,S043,Amazon Store 43,US-West,29.33,0.34,Flash Sale,328,11,Tue,Fall,0,34,43,0.182,medium
P100300,Nike Grocery Item,Grocery,Nike,S010,Amazon Store 10,US-East,17.35,0.0,No Promotion,201,7,Thu,Summer,0,20,41,0.465,high
P100480,Sony Home Item,Home,Sony,S018,Amazon Store 18,Canada,292.24,0.0,No Promotion,115,4,Fri,Spring,0,15,23,0.214,medium
P100722,L'Oreal Sports Item,Sports,L'Oreal,S013,Amazon Store 13,US-East,80.49,0.56,Clearance,189,7,Fri,Summer,0,27,44,-0.5,loss
P100932,Dell Electronics Item,Electronics,Dell,S010,Amazon Store 10,US-East,1026.95,0.0,No Promotion,26,1,Fri,Winter,0,19,35,0.358,high
P100752,HP Beauty Item,Beauty,HP,S000,Amazon Store 0,Canada,147.89,0.0,No Promotion,54,2,Fri,Winter,0,17,41,0.244,medium
P100076,AmazonBasics Home Item,Home,AmazonBasics,S036,Amazon Store 36,US-East,25.01,0.0,No Promotion,170,6,Thu,Spring,0,16,28,0.268,medium
P101040,Samsung Fashion Item,Fashion,Samsung,S004,Amazon Store 4,EU,126.68,0.26,Flash Sale,11,1,Mon,Winter,0,19,41,-0.002,loss
P100026,L'Oreal Beauty Item,Beauty,L'Oreal,S009,Amazon Store 9,EU,84.55,0.0,No Promotion,27,1,Fri,Winter,0,35,77,0.201,medium
P101041,Adidas Beauty Item,Beauty,Adidas,S011,Amazon Store 11,US-West,135.23,0.11,Seasonal,350,12,Mon,Fall,0,18,43,0.199,medium
P101159,Apple Grocery Item,Grocery,Apple,S036,Amazon Store 36,US-East,4.33,0.0,No Promotion,83,3,Sun,Spring,0,7,16,0.231,medium
P100954,HP Home Item,Home,HP,S002,Amazon Store 2,US-East,148.28,0.38,Clearance,290,10,Sun,Fall,0,24,34,-0.274,loss
P100319,LG Beauty Item,Beauty,LG,S027,Amazon Store 27,UK,195.83,0.15,Seasonal,38,2,Fri,Winter,0,23,31,0.138,low
P100255,HP Fashion Item,Fashion,HP,S002,Amazon Store 2,US-East,25.34,0.0,No Promotion,87,3,Tue,Spring,1,9,12,0.451,high
P100628,L'Oreal Grocery Item,Grocery,L'Oreal,S045,Amazon Store 45,UK,34.37,0.39,Clearance,321,11,Mon,Fall,0,16,31,0.133,low
P100241,AmazonBasics Fashion Item,Fashion,AmazonBasics,S030,Amazon Store 30,US-East,29.2,0.0,No Promotion,156,6,Thu,Spring,0,16,37,0.331,high
P100267,Nike Home Item,Home,Nike,S005,Amazon Store 5,UK,317.46,0.52,Clearance,308,11,Sat,Fall,0,8,19,-0.32,loss
P100581,Nike Electronics Item,Electronics,Nike,S049,Amazon Store 49,US-East,1434.73,0.0,No Promotion,286,10,Tue,Fall,0,8,11,0.221,medium
P100727,Adidas Fashion Item,Fashion,Adidas,S019,Amazon Store 19,US-East,184.01,0.0,No Promotion,186,7,Sat,Summer,0,24,51,0.415,high
P100981,L'Oreal Home Item,Home,L'Oreal,S037,Amazon Store 37,EU,451.74,0.39,Clearance,182,7,Tue,Summer,0,43,96,-0.205,loss
P100638,Samsung Home Item,Home,Samsung,S014,Amazon Store 14,US-East,384.49,0.07,Seasonal,143,5,Thu,Spring,0,16,27,0.445,high
P100620,Samsung Sports Item,Sports,Samsung,S036,Amazon Store 36,US-East,174.76,0.0,No Promotion,206,7,Tue,Summer,0,16,25,0.493,high
P100915,Apple Home Item,Home,Apple,S006,Amazon Store 6,US-East,437.49,0.17,Holiday,142,5,Sun,Spring,0,9,18,0.146,low
P100102,Apple Electronics Item,Electronics,Apple,S005,Amazon Store 5,UK,1039.89,0.37,Flash Sale,185,7,Mon,Summer,0,37,60,0.147,low
P100452,Apple Fashion Item,Fashion,Apple,S003,Amazon Store 3,US-East,79.62,0.0,No Promotion,241,9,Wed,Summer,0,26,37,0.457,high
P101012,LG Fashion Item,Fashion,LG,S026,Amazon Store 26,US-East,168.56,0.14,Seasonal,8,1,Wed,Winter,0,22,45,0.14,low
P100698,Samsung Grocery Item,Grocery,Samsung,S033,Amazon Store 33,UK,11.38,0.22,Holiday,72,3,Fri,Winter,0,27,34,0.267,medium
P100863,Adidas Fashion Item,Fashion,Adidas,S036,Amazon Store 36,US-East,184.14,0.0,No Promotion,288,10,Sun,Fall,1,32,64,0.421,high
P100723,Nike Grocery Item,Grocery,Nike,S032,Amazon Store 32,US-West,34.4,0.29,Holiday,95,4,Fri,Spring,0,9,18,0.282,medium
P100813,Adidas Sports Item,Sports,Adidas,S024,Amazon Store 24,EU,280.66,0.0,No Promotion,157,6,Mon,Spring,1,21,30,0.448,high
P100809,Nike Electronics Item,Electronics,Nike,S016,Amazon Store 16,EU,1070.81,0.0,No Promotion,41,2,Thu,Winter,0,15,31,0.471,high
P101066,Sony Home Item,Home,Sony,S019,Amazon Store 19,US-East,131.38,0.0,No Promotion,331,12,Mon,Fall,0,28,57,0.216,medium
P100318,AmazonBasics Sports Item,Sports,AmazonBasics,S049,Amazon Store 49,US-East,158.49,0.0,No Promotion,301,11,Fri,Fall,1,13,25,0.42,high
P100054,Sony Home Item,Home,Sony,S043,Amazon Store 43,US-West,70.58,0.0,No Promotion,269,9,Tue,Fall,0,29,53,0.317,high
P100314,Apple Electronics Item,Electronics,Apple,S000,Amazon Store 0,Canada,1143.98,0.0,No Promotion,155,6,Sat,Spring,0,13,17,0.335,high
P100877,Adidas Sports Item,Sports,Adidas,S007,Amazon Store 7,US-East,378.62,0.09,Seasonal,275,10,Sun,Fall,1,26,33,0.141,low
P101002,AmazonBasics Grocery Item,Grocery,AmazonBasics,S049,Amazon Store 49,US-East,12.5,0.0,No Promotion,154,6,Mon,Spring,0,15,36,0.479,high
P101022,L'Oreal Grocery Item,Grocery,L'Oreal,S002,Amazon Store 2,US-East,30.92,0.3,Flash Sale,53,2,Mon,Winter,0,17,36,0.134,low
P100111,HP Electronics Item,Electronics,HP,S033,Amazon Store 33,UK,983.22,0.25,Holiday,179,6,Thu,Summer,0,22,52,0.059,low
